BNK_ID,BNK_BHM_DC_CDE,BNK_BHM_DC_NME,BNK_BHM_TLK_CDE,BNK_BHM_TLK_NME,BNK_NME_EN,BNK_BRNCH_CDE,BNK_BRNCH_NME,BNK_IFSC_CDE,BNK_VIFSC_CDE
3352,4,GULBARGA,3,Gulbarga,CANARABANK,3352,GULBARGA GUNJ ROAD,CNRB0005783,CNRB0005783000
3353,4,GULBARGA,3,Gulbarga,CANARABANK,3353,GULBARGA RAMMANDIR,CNRB0006050,CNRB0006050000
3354,4,GULBARGA,3,Gulbarga,CANARABANK,3354,GULBARGA STATION BAZAR,CNRB0000873,CNRB0000873000
3355,4,GULBARGA,7,Jevargi,CANARABANK,3355,JEVARGI,CNRB0006351,CNRB0006351000
3356,4,GULBARGA,1,Aland,CANARABANK,3356,KADAGANCHI,CNRB0005109,CNRB0005109000
3357,4,GULBARGA,12,KAMALAPURA,CANARABANK,3357,KAMALAPUR,CNRB0000459,CNRB0000459000
3358,4,GULBARGA,3,Gulbarga,CANARABANK,3358,KHANADAL,CNRB0008923,CNRB0008923000
3359,4,GULBARGA,5,Sedam,CANARABANK,3359,MALKHED,CNRB0002718,CNRB0002718000
3360,4,GULBARGA,3,Gulbarga,CANARABANK,3360,NANDIKUR,CNRB0008830,CNRB0008830000
3361,4,GULBARGA,3,Gulbarga,CANARABANK,3361,PATTAN,CNRB0008708,CNRB0008708000
3362,4,GULBARGA,5,Sedam,CANARABANK,3362,SEDAM,CNRB0001072,CNRB0001072000
3363,4,GULBARGA,17,SHAHABADA,CANARABANK,3363,SHAHABAD,CNRB0001196,CNRB0001196000
3368,4,GULBARGA,2,Afzalpur,CORPORATION BANK,3368,AFZALPUR,CORP0001218,CORP0001218000
3369,4,GULBARGA,2,Afzalpur,CORPORATION BANK,3369,GULBARGA,CORP0000094,CORP0000094000
3370,4,GULBARGA,3,Gulbarga,CORPORATION BANK,3370,GULBARGA BHAGYANAGAR,CORP0003104,CORP0003104000
3371,4,GULBARGA,3,Gulbarga,CORPORATION BANK,3371,GULBARGA RAMAMANDIR,CORP0003288,CORP0003288000
3372,4,GULBARGA,7,Jevargi,CORPORATION BANK,3372,JEVARGI,CORP0003510,CORP0003510000
3373,4,GULBARGA,3,Gulbarga,CORPORATION BANK,3373,KERE BOSGA,CORP0003006,CORP0003006000
3374,4,GULBARGA,3,Gulbarga,CORPORATION BANK,3374,MAHAGAON CROSS,CORP0001697,CORP0001697000
3375,4,GULBARGA,3,Gulbarga,CORPORATION BANK,3375,SHARANA BASAVESHWARA COLL OF SCIENC,CORP0002093,CORP0002093000
3376,4,GULBARGA,3,Gulbarga,CORPORATION BANK,3376,SULFALMATH SHAH BAZAAR GULBARGA,CORP0002073,CORP0002073000
3377,30,YADGIR,1,Yadgir,CORPORATION BANK,3377,YADGIR,CORP0001778,CORP0001778000
3378,4,GULBARGA,3,Gulbarga,DENA BANK,3378,GULBURGA,BKDN0611458,BKDN0611458000
3379,4,GULBARGA,1,Aland,HDFC Bank,3379,GULBARGA,HDFC0000768,HDFC0000768000
3380,4,GULBARGA,5,Sedam,HDFC Bank,3380,SEDAM,HDFC0001763,HDFC0001763000
3381,4,GULBARGA,3,Gulbarga,HDFC Bank,3381,WADI,HDFC0002992,HDFC0002992000
3382,4,GULBARGA,2,Afzalpur,ICICI Bank Ltd.,3382,Afzalpur Havalaga,ICIC0002544,ICIC0002544000
3383,4,GULBARGA,6,Chittapur,ICICI Bank Ltd.,3383,Chitapur,ICIC0004125,ICIC0004125000
3384,4,GULBARGA,3,Gulbarga,ICICI Bank Ltd.,3384,Gulbarga,ICIC0000458,ICIC0000458000
3385,4,GULBARGA,7,Jevargi,ICICI Bank Ltd.,3385,Jevargi,ICIC0004134,ICIC0004134000
3386,4,Gulbarga,3,Gulbarga,IDBI BANK,3386,GULBARGA BRANCH,IBKL0000876,IBKL0000876000
3387,30,YADGIR,1,Yadgir,IDBI BANK,3387,YADGIR,IBKL0001657,IBKL0001657000
3388,4,GULBARGA,3,Gulbarga,INDIAN BANK,3388,CITY CORPORATION,IDIB000C155,IDIB000C155000
3389,4,GULBARGA,3,Gulbarga,INDIAN BANK,3389,DARGA ROAD,IDIB000D055,IDIB000D055000
3390,4,GULBARGA,3,Gulbarga,INDIAN BANK,3390,GULBARGA,IDIB000G022,IDIB000G022000
3391,4,GULBARGA,3,Gulbarga,Indian Overseas Bank,3391,Gulbarga Badepur,IOBA0001244,IOBA0001244000
3397,4,GULBARGA,3,Gulbarga,KARUR VYSYA BANK,3397,GULBARGA,KVBL0001324,KVBL0001324000
3398,4,Gulbarga,4,Chincholi,Kotak Mahindra Bank,3398,Degalmadi,KKBK0008245,KKBK0008245000
3399,4,GULBARGA,12,KAMALAPURA,Kotak Mahindra Bank,3399,Mahagaon,KKBK0008273,KKBK0008273000
3400,4,Gulbarga,4,Chincholi,Kotak Mahindra Bank,3400,Sulehpet,KKBK0008299,KKBK0008299000
3401,4,GULBARGA,1,Aland,Oriental Bank of Commerce,3401,GULBARGA,ORBC0101382,ORBC0101382000
3402,4,GULBARGA,2,Afzalpur,PRAGATHI KRISHNA GRAMIN BANK,3402,AFZALPUR,PKGB0011020,PKGB0011020000
3403,4,GULBARGA,1,Aland,PRAGATHI KRISHNA GRAMIN BANK,3403,ALAND,PKGB0011080,PKGB0011080000
3404,4,GULBARGA,6,Chittapur,PRAGATHI KRISHNA GRAMIN BANK,3404,ALHALLI,PKGB0011052,PKGB0011052000
3405,4,GULBARGA,1,Aland,PRAGATHI KRISHNA GRAMIN BANK,3405,AMBALAGA,PKGB0011165,PKGB0011165000
3406,4,GULBARGA,7,Jevargi,PRAGATHI KRISHNA GRAMIN BANK,3406,ANDOLA,PKGB0011004,PKGB0011004000
3407,4,GULBARGA,7,Jevargi,PRAGATHI KRISHNA GRAMIN BANK,3407,ANKALAGA,PKGB0011049,PKGB0011049000
3408,4,GULBARGA,13,Yadrami,PRAGATHI KRISHNA GRAMIN BANK,3408,ARALAGUNDAGI,PKGB0011041,PKGB0011041000
3409,4,GULBARGA,2,Afzalpur,PRAGATHI KRISHNA GRAMIN BANK,3409,ATHANUR,PKGB0011021,PKGB0011021000
3410,4,GULBARGA,4,Chincholi,PRAGATHI KRISHNA GRAMIN BANK,3410,AYNAPUR,PKGB0011158,PKGB0011158000
3411,4,GULBARGA,7,Jevargi,PRAGATHI KRISHNA GRAMIN BANK,3411,BALBATTI,PKGB0011101,PKGB0011101000
3412,4,GULBARGA,7,Jevargi,PRAGATHI KRISHNA GRAMIN BANK,3412,BALONDAGI,PKGB0011186,PKGB0011186000
3413,4,GULBARGA,2,Afzalpur,PRAGATHI KRISHNA GRAMIN BANK,3413,BANDARWAD,PKGB0011060,PKGB0011060000
3414,4,GULBARGA,1,Aland,PRAGATHI KRISHNA GRAMIN BANK,3414,BHUSANOOR,PKGB0011015,PKGB0011015000
3415,4,GULBARGA,7,Jevargi,PRAGATHI KRISHNA GRAMIN BANK,3415,BILWAR,PKGB0011142,PKGB0011142000
3416,4,GULBARGA,4,Chincholi,PRAGATHI KRISHNA GRAMIN BANK,3416,CHANDANKERA,PKGB0010993,PKGB0010993000
3417,4,GULBARGA,4,Chincholi,PRAGATHI KRISHNA GRAMIN BANK,3417,CHIMMANCHOD,PKGB0011023,PKGB0011023000
3418,4,GULBARGA,1,Aland,PRAGATHI KRISHNA GRAMIN BANK,3418,CHINCHANSUR,PKGB0011103,PKGB0011103000
3419,4,GULBARGA,4,Chincholi,PRAGATHI KRISHNA GRAMIN BANK,3419,CHINCHOLI,PKGB0011059,PKGB0011059000
3420,4,GULBARGA,6,Chittapur,PRAGATHI KRISHNA GRAMIN BANK,3420,CHITTAPUR,PKGB0011029,PKGB0011029000
3421,4,GULBARGA,6,Chittapur,PRAGATHI KRISHNA GRAMIN BANK,3421,DANDOTI,PKGB0011016,PKGB0011016000
3422,4,GULBARGA,2,Afzalpur,PRAGATHI KRISHNA GRAMIN BANK,3422,DESAI KALLUR,PKGB0011112,PKGB0011112000
3423,4,GULBARGA,12,KAMALAPURA,PRAGATHI KRISHNA GRAMIN BANK,3423,DONGARGAON,PKGB0011057,PKGB0011057000
3424,4,GULBARGA,3,Gulbarga,PRAGATHI KRISHNA GRAMIN BANK,3424,FARHATABAD,PKGB0011141,PKGB0011141000
3425,4,GULBARGA,2,Afzalpur,PRAGATHI KRISHNA GRAMIN BANK,3425,GANAGAPUR STATION,PKGB0011082,PKGB0011082000
3426,4,GULBARGA,2,Afzalpur,PRAGATHI KRISHNA GRAMIN BANK,3426,GOBBUR (B),PKGB0011026,PKGB0011026000
3427,4,GULBARGA,3,Gulbarga,PRAGATHI KRISHNA GRAMIN BANK,3427,GULBARGA INDUSTRIAL AREA,PKGB0011138,PKGB0011138000
3428,4,GULBARGA,3,Gulbarga,PRAGATHI KRISHNA GRAMIN BANK,3428,GULBARGA KARUNESHWAR NAGAR,PKGB0011115,PKGB0011115000
3429,4,GULBARGA,3,Gulbarga,PRAGATHI KRISHNA GRAMIN BANK,3429,GULBARGA OM NAGAR,PKGB0011114,PKGB0011114000
3430,4,GULBARGA,2,Afzalpur,PRAGATHI KRISHNA GRAMIN BANK,3430,GULBARGA SHAHABAZAR,PKGB0011117,PKGB0011117000
3431,4,GULBARGA,3,Gulbarga,PRAGATHI KRISHNA GRAMIN BANK,3431,GULBARGA SUPER MARKET,PKGB0011001,PKGB0011001000
3432,4,GULBARGA,6,Chittapur,PRAGATHI KRISHNA GRAMIN BANK,3432,GUNDGURTI,PKGB0011170,PKGB0011170000
3433,4,GULBARGA,3,Gulbarga,PRAGATHI KRISHNA GRAMIN BANK,3433,HAGARGUNDAGI,PKGB0011110,PKGB0011110000
3434,4,GULBARGA,3,Gulbarga,PRAGATHI KRISHNA GRAMIN BANK,3434,HARSOOR,PKGB0011014,PKGB0011014000
3435,4,GULBARGA,11,KALAGI,PRAGATHI KRISHNA GRAMIN BANK,3435,HEBBAL,PKGB0011018,PKGB0011018000
3436,4,GULBARGA,1,Aland,PRAGATHI KRISHNA GRAMIN BANK,3436,HIROLLI,PKGB0011166,PKGB0011166000
3437,4,GULBARGA,7,Jevargi,PRAGATHI KRISHNA GRAMIN BANK,3437,IJERI,PKGB0011035,PKGB0011035000
3438,4,GULBARGA,7,Jevargi,PRAGATHI KRISHNA GRAMIN BANK,3438,JEWARGI,PKGB0011022,PKGB0011022000
3439,4,GULBARGA,11,KALAGI,PRAGATHI KRISHNA GRAMIN BANK,3439,KALGI,PKGB0011188,PKGB0011188000
3440,4,GULBARGA,4,Chincholi,PRAGATHI KRISHNA GRAMIN BANK,3440,KALLUR ROAD,PKGB0010970,PKGB0010970000
3441,4,GULBARGA,1,Aland,PRAGATHI KRISHNA GRAMIN BANK,3441,KAMALANAGAR,PKGB0011149,PKGB0011149000
3442,4,GULBARGA,12,KAMALAPURA,PRAGATHI KRISHNA GRAMIN BANK,3442,KAMALAPUR,PKGB0011118,PKGB0011118000
3443,4,GULBARGA,0,Please Wait Loading..,PRAGATHI KRISHNA GRAMIN BANK,3443,KHAJURI,PKGB0011050,PKGB0011050000
3444,4,GULBARGA,5,Sedam,PRAGATHI KRISHNA GRAMIN BANK,3444,KODLA,PKGB0011034,PKGB0011034000
3445,4,GULBARGA,4,Chincholi,PRAGATHI KRISHNA GRAMIN BANK,3445,KODLI,PKGB0011061,PKGB0011061000
3446,4,GULBARGA,5,Sedam,PRAGATHI KRISHNA GRAMIN BANK,3446,KOLKUNDA,PKGB0011013,PKGB0011013000
3447,4,GULBARGA,6,Chittapur,PRAGATHI KRISHNA GRAMIN BANK,3447,KOLLUR,PKGB0011019,PKGB0011019000
3448,4,GULBARGA,4,Chincholi,PRAGATHI KRISHNA GRAMIN BANK,3448,KONCHAVARAM,PKGB0011030,PKGB0011030000
3449,4,GULBARGA,12,KAMALAPURA,PRAGATHI KRISHNA GRAMIN BANK,3449,LAD MUGALI,PKGB0011073,PKGB0011073000
3450,4,GULBARGA,1,Aland,PRAGATHI KRISHNA GRAMIN BANK,3450,MADYAL,PKGB0011093,PKGB0011093000
3451,4,GULBARGA,3,Gulbarga,PRAGATHI KRISHNA GRAMIN BANK,3451,MAHAGAON CROSS,PKGB0011132,PKGB0011132000
3452,4,GULBARGA,7,Jevargi,PRAGATHI KRISHNA GRAMIN BANK,3452,MALLI,PKGB0011048,PKGB0011048000
3453,4,GULBARGA,5,Sedam,PRAGATHI KRISHNA GRAMIN BANK,3453,MOTAKAPALLI,PKGB0010971,PKGB0010971000
3454,4,GULBARGA,5,Sedam,PRAGATHI KRISHNA GRAMIN BANK,3454,MUDHOL SEDAM TQ,PKGB0011003,PKGB0011003000
3455,4,GULBARGA,1,Aland,PRAGATHI KRISHNA GRAMIN BANK,3455,MUNNALLI,PKGB0011176,PKGB0011176000
3456,4,GULBARGA,6,Chittapur,PRAGATHI KRISHNA GRAMIN BANK,3456,NALWAR,PKGB0011183,PKGB0011183000
3457,4,GULBARGA,1,Aland,PRAGATHI KRISHNA GRAMIN BANK,3457,NARONA,PKGB0011031,PKGB0011031000
3458,4,GULBARGA,7,Jevargi,PRAGATHI KRISHNA GRAMIN BANK,3458,NELOGI,PKGB0011005,PKGB0011005000
3459,4,GULBARGA,4,Chincholi,PRAGATHI KRISHNA GRAMIN BANK,3459,NIDAGUNDA,PKGB0011009,PKGB0011009000
3460,4,GULBARGA,5,Sedam,PRAGATHI KRISHNA GRAMIN BANK,3460,RANJOL,PKGB0011168,PKGB0011168000
3461,4,GULBARGA,4,Chincholi,PRAGATHI KRISHNA GRAMIN BANK,3461,RATKAL,PKGB0011012,PKGB0011012000
3462,4,GULBARGA,6,Chittapur,PRAGATHI KRISHNA GRAMIN BANK,3462,RAVOOR,PKGB0011139,PKGB0011139000
3463,4,GULBARGA,6,Chittapur,PRAGATHI KRISHNA GRAMIN BANK,3463,REVAGGI TEMPLE,PKGB0011184,PKGB0011184000
3464,4,GULBARGA,2,Afzalpur,PRAGATHI KRISHNA GRAMIN BANK,3464,REVOOR (B),PKGB0011002,PKGB0011002000
3465,4,GULBARGA,1,Aland,PRAGATHI KRISHNA GRAMIN BANK,3465,RUDRAVADI,PKGB0011174,PKGB0011174000
3466,4,GULBARGA,1,Aland,PRAGATHI KRISHNA GRAMIN BANK,3466,SALAGERA V K,PKGB0011008,PKGB0011008000
3467,4,GULBARGA,1,Aland,PRAGATHI KRISHNA GRAMIN BANK,3467,SARSAMBA,PKGB0011039,PKGB0011039000
3468,4,GULBARGA,5,Sedam,PRAGATHI KRISHNA GRAMIN BANK,3468,SEDAM OLD CITY,PKGB0011175,PKGB0011175000
3469,4,GULBARGA,5,Sedam,PRAGATHI KRISHNA GRAMIN BANK,3469,SEDAM MAIN BRANCH,PKGB0011027,PKGB0011027000
3470,4,GULBARGA,17,SHAHABADA,PRAGATHI KRISHNA GRAMIN BANK,3470,SHAHABAD,PKGB0011181,PKGB0011181000
3471,4,GULBARGA,3,Gulbarga,PRAGATHI KRISHNA GRAMIN BANK,3471,SONTH,PKGB0011032,PKGB0011032000
3472,4,GULBARGA,4,Chincholi,PRAGATHI KRISHNA GRAMIN BANK,3472,SULEPETH,PKGB0011040,PKGB0011040000
3473,4,GULBARGA,1,Aland,PRAGATHI KRISHNA GRAMIN BANK,3473,TADAKAL,PKGB0011007,PKGB0011007000
3474,4,GULBARGA,6,Chittapur,PRAGATHI KRISHNA GRAMIN BANK,3474,TENGLI,PKGB0011017,PKGB0011017000
3475,4,GULBARGA,2,Afzalpur,PRAGATHI KRISHNA GRAMIN BANK,3475,UDACHAN,PKGB0011058,PKGB0011058000
3476,4,GULBARGA,7,Jevargi,PRAGATHI KRISHNA GRAMIN BANK,3476,YADRAMI,PKGB0011124,PKGB0011124000
3477,4,GULBARGA,5,Sedam,PRAGATHI KRISHNA GRAMIN BANK,3477,YANAGUNDI,PKGB0011046,PKGB0011046000
3478,4,GULBARGA,3,Gulbarga,PUNJAB NATIONAL BANK,3478,GULBARGA,punb0019200,punb0019200000
3479,4,GULBARGA,1,Aland,PUNJAB NATIONAL BANK,3479,JERATAGI,punb0285000,punb0285000000
3480,4,GULBARGA,3,Gulbarga,PUNJAB NATIONAL BANK,3480,SRINIVASA SARADAGI,punb0284900,punb0284900000
3481,4,GULBARGA,2,Afzalpur,STATE BANK OF INDIA,3481,AFZALPUR,SBIN0011581,SBIN0011581000
3482,4,GULBARGA,1,Aland,STATE BANK OF INDIA,3482,ALAND,SBIN0011580,SBIN0011580000
3483,4,GULBARGA,2,Afzalpur,STATE BANK OF INDIA,3483,BALURGI,SBIN0021568,SBIN0021568000
3484,4,GULBARGA,6,Chittapur,STATE BANK OF INDIA,3484,BHANKUR INDL ESTATE,SBIN0007572,SBIN0007572000
3485,4,GULBARGA,6,Chittapur,STATE BANK OF INDIA,3485,BUS STAND CHITAPUR,SBIN0020227,SBIN0020227000
3486,4,GULBARGA,4,Chincholi,STATE BANK OF INDIA,3486,CHINCHOLI,SBIN0020232,SBIN0020232000
3487,4,GULBARGA,4,Chincholi,STATE BANK OF INDIA,3487,CHINCHOLI A.D.B,SBIN0004687,SBIN0004687000
3488,4,GULBARGA,6,Chittapur,STATE BANK OF INDIA,3488,CHITTAPUR,SBIN0013386,SBIN0013386000
3489,4,GULBARGA,3,Gulbarga,STATE BANK OF INDIA,3489,DARGA GULBARGA,SBIN0020632,SBIN0020632000
3490,4,GULBARGA,2,Afzalpur,STATE BANK OF INDIA,3490,DEVALGANAGAPUR,SBIN0020270,SBIN0020270000
3491,4,GULBARGA,2,Afzalpur,STATE BANK OF INDIA,3491,GOBBUR,SBIN0013486,SBIN0013486000
3492,4,GULBARGA,3,Gulbarga,STATE BANK OF INDIA,3492,GULBARGA,SBIN0003304,SBIN0003304000
3493,4,GULBARGA,3,Gulbarga,STATE BANK OF INDIA,3493,HUMNABAD ROAD NEHRUGUNJ,SBIN0020224,SBIN0020224000
3494,4,GULBARGA,3,Gulbarga,STATE BANK OF INDIA,3494,JAYANAGAR CROSS SEDAM ROAD,SBIN0021961,SBIN0021961000
3495,4,GULBARGA,7,Jevargi,STATE BANK OF INDIA,3495,JEWARGI,SBIN0011280,SBIN0011280000
3496,4,GULBARGA,3,Gulbarga,STATE BANK OF INDIA,3496,JEWARGI COLONY GULBARGA,SBIN0003747,SBIN0003747000
3497,4,GULBARGA,1,Aland,STATE BANK OF INDIA,3497,KADAGANCHI,SBIN0003825,SBIN0003825000
3498,4,GULBARGA,11,KALAGI,STATE BANK OF INDIA,3498,KALGI,SBIN0004610,SBIN0004610000
3499,4,GULBARGA,12,KAMALAPURA,STATE BANK OF INDIA,3499,KAMALAPUR GULBARGA,SBIN0041110,SBIN0041110000
3500,4,GULBARGA,3,Gulbarga,STATE BANK OF INDIA,3500,KAPNOOR,SBIN0021540,SBIN0021540000
3501,4,GULBARGA,5,Sedam,STATE BANK OF INDIA,3501,KURKUNTA,SBIN0020261,SBIN0020261000
3502,4,GULBARGA,1,Aland,STATE BANK OF INDIA,3502,MADAN HIPPARGA,SBIN0005981,SBIN0005981000
3503,4,GULBARGA,1,Aland,STATE BANK OF INDIA,3503,MAIN ROAD ALAND,SBIN0020226,SBIN0020226000
3504,4,GULBARGA,0,Please Wait Loading..,STATE BANK OF INDIA,3504,MAIN ROAD SEDAM,SBIN0020235,SBIN0020235000
3505,4,GULBARGA,5,Sedam,STATE BANK OF INDIA,3505,MALKHED,SBIN0020355,SBIN0020355000
3506,4,GULBARGA,7,Jevargi,STATE BANK OF INDIA,3506,MANDEWAL,SBIN0020657,SBIN0020657000
3507,4,GULBARGA,2,Afzalpur,STATE BANK OF INDIA,3507,MANNUR,SBIN0005984,SBIN0005984000
3508,4,GULBARGA,2,Afzalpur,STATE BANK OF INDIA,3508,MASHAL,SBIN0020391,SBIN0020391000
3509,4,GULBARGA,3,Gulbarga,STATE BANK OF INDIA,3509,MECCA COLONY GULBARGA,SBIN0021098,SBIN0021098000
3510,4,GULBARGA,6,Chittapur,STATE BANK OF INDIA,3510,NALWAR,SBIN0020251,SBIN0020251000
3511,4,GULBARGA,7,Jevargi,STATE BANK OF INDIA,3511,NEW PWD QTRS JEWARGI,SBIN0020234,SBIN0020234000
3512,4,GULBARGA,1,Aland,STATE BANK OF INDIA,3512,NIMBARGA,SBIN0005982,SBIN0005982000
3513,4,GULBARGA,1,Aland,STATE BANK OF INDIA,3513,NIRGUDI,SBIN0021567,SBIN0021567000
3514,4,GULBARGA,2,Afzalpur,STATE BANK OF INDIA,3514,NOOLA BUILDING AFZALPUR,SBIN0020231,SBIN0020231000
3515,4,GULBARGA,3,Gulbarga,STATE BANK OF INDIA,3515,OLD HOSPITAL AREA GULBARGA,SBIN0020717,SBIN0020717000
3516,4,GULBARGA,3,Gulbarga,STATE BANK OF INDIA,3516,OMNAGAR GULBARGA,SBIN0004410,SBIN0004410000
3517,4,GULBARGA,6,Chittapur,STATE BANK OF INDIA,3517,RAILWAY STATION WADI,SBIN0020236,SBIN0020236000
3518,4,GULBARGA,3,Gulbarga,STATE BANK OF INDIA,3518,RAM MANDIR ROAD GULBARGA,SBIN0040702,SBIN0040702000
3519,4,GULBARGA,6,Chittapur,STATE BANK OF INDIA,3519,RAVOOR,SBIN0021569,SBIN0021569000
3520,4,GULBARGA,3,Gulbarga,STATE BANK OF INDIA,3520,RING ROAD GULBARGA,SBIN0016409,SBIN0016409000
3521,4,GULBARGA,3,Gulbarga,STATE BANK OF INDIA,3521,S P C ROAD GULBARGA,SBIN0040383,SBIN0040383000
3522,4,GULBARGA,2,Afzalpur,STATE BANK OF INDIA,3522,SAGNUR,SBIN0020664,SBIN0020664000
3523,4,GULBARGA,3,Gulbarga,STATE BANK OF INDIA,3523,SANGMESWARNAGAR GULBARGA,SBIN0020294,SBIN0020294000
3524,4,GULBARGA,5,Sedam,STATE BANK OF INDIA,3524,SEDAM,SBIN0011579,SBIN0011579000
3525,4,GULBARGA,17,SHAHABADA,STATE BANK OF INDIA,3525,SHAHABAD GULBARGA,SBIN0020228,SBIN0020228000
3526,4,GULBARGA,3,Gulbarga,STATE BANK OF INDIA,3526,STATION BAZAR GULBARGA,SBIN0007864,SBIN0007864000
3527,4,GULBARGA,3,Gulbarga,STATE BANK OF INDIA,3527,SUPERMARKET GULBARGA,SBIN0020223,SBIN0020223000
3528,4,GULBARGA,3,Gulbarga,STATE BANK OF INDIA,3528,TIMMAPURI CIRCLE GULBARGA,SBIN0020392,SBIN0020392000
3529,4,GULBARGA,6,Chittapur,STATE BANK OF INDIA,3529,WADI,SBIN0008041,SBIN0008041000
3530,4,GULBARGA,2,Afzalpur,SYNDICATE BANK,3530,AFZALPUR,SYNB0001327,SYNB0001327000
3531,4,GULBARGA,1,Aland,SYNDICATE BANK,3531,ALAND,SYNB0001303,SYNB0001303000
3532,4,GULBARGA,3,Gulbarga,SYNDICATE BANK,3532,GULBARGA FORT ROAD (MAIN),SYNB0001300,SYNB0001300000
3533,4,GULBARGA,7,Jevargi,SYNDICATE BANK,3533,JEWARGI,SYNB0001311,SYNB0001311000
3534,4,GULBARGA,17,SHAHABADA,SYNDICATE BANK,3534,SHAHABAD,SYNB0001304,SYNB0001304000
3535,4,GULBARGA,13,Yadrami,SYNDICATE BANK,3535,YEDRAMI,SYNB0001306,SYNB0001306000
3536,4,Gulbarga ,3,Gulbarga,Tamilnad Mercantile Bank,3536,Gulbarga,TMBL0000076,TMBL0000076000
3537,4,GULBARGA,3,Gulbarga,UCO BANK,3537,GULBARGA,UCBA0001686,UCBA0001686000
3538,4,GULBARGA,3,Gulbarga,UNION BANK OF INDIA,3538,GULBARGA RO BANGALORE,UBIN0545546,UBIN0545546000
3539,30,YADGIR,1,Yadgir,UNION BANK OF INDIA,3539,SAIDAPUR,UBIN0577430,UBIN0577430000
3540,4,GULBARGA,5,Sedam,UNION BANK OF INDIA,3540,SEDAM,UBIN0572039,UBIN0572039000
3541,4,GULBARGA,3,Gulbarga,VIJAYA BANK,3541,FARHATABAD HUBLI,VIJB0001284,VIJB0001284000
3542,4,GULBARGA,3,Gulbarga,VIJAYA BANK,3542,GULBARGAKARNATAKA,VIJB0001072,VIJB0001072000
3543,4,GULBARGA,3,Gulbarga,VIJAYA BANK,3543,JEEVARGI COLONY GULBARGA,VIJB0001439,VIJB0001439000
3544,4,GULBARGA,7,Jevargi,VIJAYA BANK,3544,JEEWARGI TOWN KARNATAKA,VIJB0001558,VIJB0001558000
3545,4,GULBARGA,3,Gulbarga,VIJAYA BANK,3545,KEERANAGI,VIJB0001370,VIJB0001370000
3546,4,GULBARGA,5,Sedam,VIJAYA BANK,3546,SEDAM TOWN KARNATAKA,VIJB0001565,VIJB0001565000
3547,23,HASSAN,3,Arsikere,ANDHRA BANK,3547,BANAVARA,ANDB0001954,ANDB0001954000
3548,23,Hassan,3,Arsikere,AXIS BANK LTD,3548,Arsikere,UTIB000197,UTIB000197002
3549,23,Hassan,3,Arsikere,AXIS BANK LTD,3549,Arsikere,UTIB0001977,UTIB0001977000
3550,23,Hassan,8,Channarayapatna,AXIS BANK LTD,3550,Channarayapatna,UTIB000202,UTIB000202001
3551,23,Hassan,8,Channarayapatna,AXIS BANK LTD,3551,Channarayapatna,UTIB0002022,UTIB0002022000
3552,23,Hassan,4,Hassan,AXIS BANK LTD,3552,Hassan,UTIB000020,UTIB000020000
3553,23,Hassan,4,Hassan,AXIS BANK LTD,3553,Hassan,UTIB0000203,UTIB0000203000
3554,23,Hassan,4,Hassan,BANK OF BARODA,3554,HASSANKARNATAKA,BARB0HASSAN,BARB0HASSAN000
3555,23,HASSAN,4,Hassan,BANK OF INDIA,3555,HALEKOTE,BKID0008461,BKID0008461000
3556,23,HASSAN,4,Hassan,BANK OF INDIA,3556,HASSAN,BKID0008460,BKID0008460000
3557,23,HASSAN,4,Hassan,Bank of Maharashtra,3557,HASSAN,MAHB0001676,MAHB0001676000
3558,23,HASSAN,8,Channarayapatna,CANARABANK,3558,AKKANAHALLI,CNRB0004350,CNRB0004350000
3559,23,HASSAN,5,Alur,CANARABANK,3559,ALUR,CNRB0006323,CNRB0006323000
3560,23,HASSAN,4,Hassan,CANARABANK,3560,AMBUGA,CNRB0005451,CNRB0005451000
3561,23,HASSAN,8,Channarayapatna,CANARABANK,3561,ANATHI,CNRB0005450,CNRB0005450000
3562,23,HASSAN,2,Belur,CANARABANK,3562,ANDALE,CNRB0005620,CNRB0005620000
3563,23,HASSAN,1,Sakleshpura,CANARABANK,3563,ANEMAHAL,CNRB0004359,CNRB0004359000
3564,23,HASSAN,6,Arkalgud,CANARABANK,3564,ARAKALGUD,CNRB0000782,CNRB0000782000
3565,23,HASSAN,2,Belur,CANARABANK,3565,AREHALLI,CNRB0000470,CNRB0000470000
3566,23,HASSAN,3,Arsikere,CANARABANK,3566,ARSIKERE,CNRB0000781,CNRB0000781000
3567,23,HASSAN,8,Channarayapatna,CANARABANK,3567,BAGUR,CNRB0000715,CNRB0000715000
3568,23,HASSAN,8,Channarayapatna,CANARABANK,3568,BARAGUR,CNRB0004361,CNRB0004361000
3569,23,HASSAN,2,Belur,CANARABANK,3569,BELUR,CNRB0000525,CNRB0000525000
3570,23,HASSAN,8,Channarayapatna,CANARABANK,3570,BIDARE,CNRB0001806,CNRB0001806000
3571,23,HASSAN,8,Channarayapatna,CANARABANK,3571,CHANNARAYAPATNA,CNRB0000767,CNRB0000767000
3572,23,HASSAN,2,Belur,CANARABANK,3572,CHATCHATNAHALLI,CNRB0005629,CNRB0005629000
3573,23,HASSAN,8,Channarayapatna,CANARABANK,3573,DIDAGA,CNRB0000824,CNRB0000824000
3574,23,HASSAN,7,Holenarasipura,CANARABANK,3574,DODDABYAGATHAHALLI,CNRB0008756,CNRB0008756000
