BNK_ID,BNK_BHM_DC_CDE,BNK_BHM_DC_NME,BNK_BHM_TLK_CDE,BNK_BHM_TLK_NME,BNK_NME_EN,BNK_BRNCH_CDE,Bnk_Brnch_Nme_Eng
173,12,Bellary,33,SANDUR,Bellary DCCB,173,CHORUNURU PRATHAMIKA KRUSHI SAHAKARA SANGHA NI   
174,12,Bellary,33,SANDUR,Bellary DCCB,174,SOVENAHALLI PRATHAMIKA KRUSHI SAHAKARI BYANK NI   
175,12,Bellary,33,SANDUR,Bellary DCCB,175,KRUSHNA NAGARA SEVA SAHAKARA SANGHA NIYAMITA   
176,12,Bellary,33,SANDUR,Bellary DCCB,176,BUJANGANAGARA SEVA SAHAKARA SANGHA NIYAMITA   
177,12,Bellary,33,SANDUR,Bellary DCCB,177,BANDRI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA   NI     
178,12,Bellary,31,HOSPET,Bellary DCCB,178,KAMPLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
179,12,Bellary,31,HOSPET,Bellary DCCB,179,DEVASAMUDRA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
180,12,Bellary,31,HOSPET,Bellary DCCB,180,HAMPADEVANAHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
181,12,Bellary,31,HOSPET,Bellary DCCB,181,SHREERAMARANGAPURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
182,12,Bellary,31,HOSPET,Bellary DCCB,182,DEVALAPURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
183,12,Bellary,31,HOSPET,Bellary DCCB,183,BAILUVADDIGERI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
184,12,Bellary,31,HOSPET,Bellary DCCB,184,PAPINAYAKANAHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  
185,12,Bellary,31,HOSPET,Bellary DCCB,185,MARIYAMMANAHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
186,12,Bellary,31,HOSPET,Bellary DCCB,186,CHILAKANAHATTI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  
187,12,Bellary,31,HOSPET,Bellary DCCB,187,NAM 1 HOSAPETE PRATHAMIKA KRUSHI PATTINA SAHAKARA BYANK NI   
188,12,Bellary,31,HOSPET,Bellary DCCB,188,HOSAPETE NAM 2 PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
189,12,Bellary,31,HOSPET,Bellary DCCB,189,CHITTAVADIGI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
190,12,Bellary,31,HOSPET,Bellary DCCB,190,MALAPANAGUDI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
191,12,Bellary,31,HOSPET,Bellary DCCB,191,KADDIRAMPURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
192,12,Bellary,31,HOSPET,Bellary DCCB,192,AMARAVATI PRATHAMIKA KRUSHI SAHAKARA PATTINA SANGHA NI   
193,12,Bellary,31,HOSPET,Bellary DCCB,193,ANANTASHAYANAGUDI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
194,12,Bellary,31,HOSPET,Bellary DCCB,194,NAGENAHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
195,12,Bellary,31,HOSPET,Bellary DCCB,195,VIJAYANAGARA KRUSHI PATTINA SAHAKARA SANGHA NI   
196,12,Bellary,31,HOSPET,Bellary DCCB,196,NAM 2 KAMALAPURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  
197,12,Bellary,31,HOSPET,Bellary DCCB,197,VIDYARANYA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
198,12,Bellary,31,HOSPET,Bellary DCCB,198,BHUVANESHVARI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  HAMPI 
199,12,Bellary,31,HOSPET,Bellary DCCB,199,BUKKASAGARA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
200,12,Bellary,31,HOSPET,Bellary DCCB,200,DANAPURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
201,12,Bellary,31,HOSPET,Bellary DCCB,201,SHREE ANNAPUNESHVARI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  GADIGANURU 
202,12,Bellary,30,HAGARI BOMMANAHALLI,Bellary DCCB,202,HAGARIBOMMANAHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
203,12,Bellary,30,HAGARI BOMMANAHALLI,Bellary DCCB,203,BANNIKAL PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
204,12,Bellary,30,HAGARI BOMMANAHALLI,Bellary DCCB,204,TAMBRAHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
205,12,Bellary,30,HAGARI BOMMANAHALLI,Bellary DCCB,205,AMBALI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
206,12,Bellary,30,HAGARI BOMMANAHALLI,Bellary DCCB,206,ALABURU PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
207,12,Bellary,30,HAGARI BOMMANAHALLI,Bellary DCCB,207,ANEKALLU PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  HAGARIBOMMANAHALLI  
208,12,Bellary,30,HAGARI BOMMANAHALLI,Bellary DCCB,208,BENAKAL PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
209,12,Bellary,30,HAGARI BOMMANAHALLI,Bellary DCCB,209,GADDIKERI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
210,12,Bellary,30,HAGARI BOMMANAHALLI,Bellary DCCB,210,HAMPASAGARA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
211,12,Bellary,30,HAGARI BOMMANAHALLI,Bellary DCCB,211,DASHAMAPURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHAÀ NI  HAÉUSAKERI  
212,12,Bellary,30,HAGARI BOMMANAHALLI,Bellary DCCB,212,HAMPAPATTANA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
213,12,Bellary,30,HAGARI BOMMANAHALLI,Bellary DCCB,213,MORIGERI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
214,12,Bellary,30,HAGARI BOMMANAHALLI,Bellary DCCB,214,MARABBIHAL PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
215,12,Bellary,30,HAGARI BOMMANAHALLI,Bellary DCCB,215,ULAVATTI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
216,12,Bellary,30,HAGARI BOMMANAHALLI,Bellary DCCB,216,VARALAHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
217,12,Bellary,30,HAGARI BOMMANAHALLI,Bellary DCCB,217,BACHIGONDANAHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
218,12,Bellary,29,HOOVINA HADAGALI,Bellary DCCB,218,HUVINAHADAGALI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
219,12,Bellary,29,HOOVINA HADAGALI,Bellary DCCB,219,HIREMALLANAKERI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
220,12,Bellary,29,HOOVINA HADAGALI,Bellary DCCB,220,ITAGI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
221,12,Bellary,29,HOOVINA HADAGALI,Bellary DCCB,221,DASANAHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  
222,12,Bellary,29,HOOVINA HADAGALI,Bellary DCCB,222,HOLALU PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  
223,12,Bellary,29,HOOVINA HADAGALI,Bellary DCCB,223,KATTEBENNORU PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
224,12,Bellary,29,HOOVINA HADAGALI,Bellary DCCB,224,ARALIHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
225,12,Bellary,29,HOOVINA HADAGALI,Bellary DCCB,225,MUSUVINA KALLAHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
226,12,Bellary,29,HOOVINA HADAGALI,Bellary DCCB,226,UTTANGI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
227,12,Bellary,29,HOOVINA HADAGALI,Bellary DCCB,227,NAN/2 HIREHADAGALI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
228,12,Bellary,29,HOOVINA HADAGALI,Bellary DCCB,228,SOGI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
229,12,Bellary,29,HOOVINA HADAGALI,Bellary DCCB,229,KURUVATTI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
230,12,Bellary,29,HOOVINA HADAGALI,Bellary DCCB,230,NAN/1 HIREHADAGALI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
231,12,Bellary,29,HOOVINA HADAGALI,Bellary DCCB,231,MANYARAMASALAVADA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
232,12,Bellary,29,HOOVINA HADAGALI,Bellary DCCB,232,HAGARANURU PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  
233,12,Bellary,29,HOOVINA HADAGALI,Bellary DCCB,233,MAGALA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
234,12,Bellary,29,HOOVINA HADAGALI,Bellary DCCB,234,VARAKANAHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
235,12,Bellary,29,HOOVINA HADAGALI,Bellary DCCB,235,HOLAGUNDI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
236,28,Chikkaballapur,50,Chikkaballapur,Kolar DCC Bank Ltd.,236,KASABA VYAVASAYA SEVA SAHAKARA SANGHA NI   
237,28,Chikkaballapur,50,Chikkaballapur,Kolar DCC Bank Ltd.,237,CHIKKAPAILAGURKI VYAVASAYA SEVA SAHAKARA SANGHA NI   
238,28,Chikkaballapur,50,Chikkaballapur,Kolar DCC Bank Ltd.,238,ADDAGAL VYAVASAYA SEVA SAHAKARA SANGHA NI  
239,28,Chikkaballapur,50,Chikkaballapur,Kolar DCC Bank Ltd.,239,MAILAPPANAHALLI PRATHAMIKA KRUSHI PATTINA SEVA SAHAKARA SANGHA NI  
240,28,Chikkaballapur,50,Chikkaballapur,Kolar DCC Bank Ltd.,240,DODDAMARALI PRATHAMIKA KRUSHI PATTINA SEVA SAHAKARA SANGHA NI   
241,28,Chikkaballapur,50,Chikkaballapur,Kolar DCC Bank Ltd.,241,AVALAGURKI VYAVASAYA SEVA SAHAKARA SANGHA NI   
242,28,Chikkaballapur,50,Chikkaballapur,Kolar DCC Bank Ltd.,242,ARURU VYAVASAYA SEVA SAHAKARA SANGHA NI   
243,28,Chikkaballapur,50,Chikkaballapur,Kolar DCC Bank Ltd.,243,HOSAHUDYA VYAVASAYA SEVA SAHAKARA SANGHA NI   
244,28,Chikkaballapur,50,Chikkaballapur,Kolar DCC Bank Ltd.,244,AGALAGURKI VYAVASAYA SEVA SAHAKARA SANGHA NI   
245,28,Chikkaballapur,49,BAGEPALLI,Kolar DCC Bank Ltd.,245,SOMANATHAPURA VYAVASAYA SEVA SAHAKARA SANGHA NI   
246,28,Chikkaballapur,49,BAGEPALLI,Kolar DCC Bank Ltd.,246,PATAPALYA VYAVASAYA SEVA SAHAKARA SANGHA NI  
247,28,Chikkaballapur,49,BAGEPALLI,Kolar DCC Bank Ltd.,247,GULURU VYAVASAYA SEVA SAHAKARA SANGHA NI  
248,28,Chikkaballapur,49,BAGEPALLI,Kolar DCC Bank Ltd.,248,ACHEPALLI VYAVASAYA SEVA SAHAKARA SANGHA NI  
249,28,Chikkaballapur,49,BAGEPALLI,Kolar DCC Bank Ltd.,249,KOTTAPALLI VYAVASAYA SEVA SAHAKARA SANGHA NI  
250,28,Chikkaballapur,49,BAGEPALLI,Kolar DCC Bank Ltd.,250,PALYAKERE VYAVASAYA SEVA SAHAKARA SANGHA NI  
251,28,Chikkaballapur,49,BAGEPALLI,Kolar DCC Bank Ltd.,251,CHAKAVELU VYAVASAYA SEVA SAHAKARA SANGHA NI  
252,28,Chikkaballapur,49,BAGEPALLI,Kolar DCC Bank Ltd.,252,RASHCHERUVU VYAVASAYA SEVA SAHAKARA SANGHA NI  
253,28,Chikkaballapur,49,BAGEPALLI,Kolar DCC Bank Ltd.,253,PARAGODU VYAVASAYA SEVA SAHAKARA SANGHA NI  
254,28,Chikkaballapur,49,BAGEPALLI,Kolar DCC Bank Ltd.,254,POLANAYAKANAHALLI VYAVASAYA SEVA SAHAKARA SANGHA NI  
255,28,Chikkaballapur,54,SHIDLAGATTA,Kolar DCC Bank Ltd.,255,ANEMADUGU VYAVASAYA SEVA SAHAKARA SANGHA NI  
256,28,Chikkaballapur,54,SHIDLAGATTA,Kolar DCC Bank Ltd.,256,SADALI VYAVASAYA SEVA SAHAKARA SANGHA NI   
257,28,Chikkaballapur,54,SHIDLAGATTA,Kolar DCC Bank Ltd.,257,E TIMMASANDRA VYAVASAYA SEVA SAHAKARA SANGHA NI  
258,28,Chikkaballapur,54,SHIDLAGATTA,Kolar DCC Bank Ltd.,258,GANJIKUNTE VYAVASAYA SEVA SAHAKARA SANGHA NI  
259,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,259,ALEEPURA VYAVASAYA SEVA SAHAKARA SANGHA NI   
260,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,260,VATADAHOSAHALLI VYAVASAYA SEVA SAHAKARA SANGHA NI  
261,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,261,SHYAMPURA VYAVASAYA SEVA SAHAKARA SANGHA NI  
262,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,262,HOSURU VYAVASAYA SEVA SAHAKARA SANGHA NI  GVARIBIDANURU 
263,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,263,RAMAPURA VYAVASAYA SEVA SAHAKARA SANGHA NI  
264,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,264,HIREBIDANURU VYAVASAYA SEVA SAHAKARA SANGHA NI  
265,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,265,TONDEBAVI VYAVASAYA SEVA SAHAKARA SANGHA NI  
266,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,266,NAMAGONDLU VYAVASAYA SEVA SAHAKARA SANGHA NI  
267,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,267,KACHAMACHANAHALLI VYAVASAYA SEVA SAHAKARA SANGHA NI  
268,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,268,ALAKAPURA VYAVASAYA SEVA SAHAKARA SANGHA NI  
269,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,269,HAMPASANDRA VYAVASAYA SEVA SAHAKARA SANGHA NI  
270,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,270,CHIKKAKURUGODU VYAVASAYA SEVA SAHAKARA SANGHA NI  
271,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,271,BISALAHALLI VYAVASAYA SEVA SAHAKARA SANGHA NI  
272,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,272,SONAGANAHALLI VYAVASAYA SEVA SAHAKARA SANGHA NI  
273,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,273,NAGARAGERE VYAVASAYA SEVA SAHAKARA SANGHA NI  
274,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,274,MELYA VYAVASAYA SEVA SAHAKARA SANGHA NI   
275,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,275,BADIMARALURU VYAVASAYA SEVA SAHAKARA SANGHA NI  
276,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,276,IDAGURU VYAVASAYA SEVA SAHAKARA SANGHA NI  
277,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,277,BEVINAHALLI VYAVASAYA SEVA SAHAKARA SANGHA NI  
278,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,278,JARABANDAHALLI VYAVASAYA SEVA SAHAKARA SANGHA NI  
279,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,279,KADABURU VYAVASAYA SEVA SAHAKARA SANGHA NI  
280,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,280,KURUDI VYAVASAYA SEVA SAHAKARA SANGHA NI  
281,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,281,MANCHENAHALLI VYAVASAYA SEVA SAHAKARA SANGHA NI  
282,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,282,GOWREEBIDANURU VYAVASAYA SEVA SAHAKARA SANGHA NI  
283,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,283,CHANDANURU VYAVASAYA SEVA SAHAKARA SANGHA NI  
284,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,284,H NAGASANDRA VYAVASAYA SEVA SAHAKARA SANGHA NI   
285,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,285,HUDAGURU VYAVASAYA SEVA SAHAKARA SANGHA NI   
286,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,286,D PALYA VYAVASAYA SEVA SAHAKARA SANGHA NI   
287,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,287,KUNTACHIKKANAHALLI VYAVASAYA SEVA SAHAKARA SANGHA NI   
288,28,Chikkaballapur,52,Gowribidanur,Kolar DCC Bank Ltd.,288,KATANAKALLU VYAVASAYA SEVA SAHAKARA SANGHA NI   
289,11,Haveri,110,HAVERI,KCC Bank Ltd.,289,HALAGI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
290,11,Haveri,110,HAVERI,KCC Bank Ltd.,290,KITTURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
291,11,Haveri,110,HAVERI,KCC Bank Ltd.,291,SANGURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
292,11,Haveri,110,HAVERI,KCC Bank Ltd.,292,KULENURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
293,11,Haveri,110,HAVERI,KCC Bank Ltd.,293,KALLIHALA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
294,11,Haveri,110,HAVERI,KCC Bank Ltd.,294,AGADI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
295,11,Haveri,110,HAVERI,KCC Bank Ltd.,295,YALAGACHCHA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  TALUKA HAVERI  
296,11,Haveri,110,HAVERI,KCC Bank Ltd.,296,HOSARITTI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
297,11,Haveri,110,HAVERI,KCC Bank Ltd.,297,BELAVIGI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
298,11,Haveri,110,HAVERI,KCC Bank Ltd.,298,NELOGAL PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
299,11,Haveri,110,HAVERI,KCC Bank Ltd.,299,KABBURU PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
300,11,Haveri,110,HAVERI,KCC Bank Ltd.,300,KANCHARAGATTI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
301,11,Haveri,110,HAVERI,KCC Bank Ltd.,301,NEGALURU PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
302,11,Haveri,110,HAVERI,KCC Bank Ltd.,302,KURUBAGONDA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
303,11,Haveri,110,HAVERI,KCC Bank Ltd.,303,GUTTALA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
304,11,Haveri,110,HAVERI,KCC Bank Ltd.,304,MAROLA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
305,11,Haveri,110,HAVERI,KCC Bank Ltd.,305,HAVERI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
306,11,Haveri,110,HAVERI,KCC Bank Ltd.,306,ALADAKATTI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
307,11,Haveri,110,HAVERI,KCC Bank Ltd.,307,BASAVANAKATTI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
308,11,Haveri,110,HAVERI,KCC Bank Ltd.,308,KANAKAPURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
309,11,Haveri,110,HAVERI,KCC Bank Ltd.,309,DEVAGIRI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
310,11,Haveri,110,HAVERI,KCC Bank Ltd.,310,KARJAGI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
311,11,Haveri,110,HAVERI,KCC Bank Ltd.,311,NAGANURU PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
312,11,Haveri,110,HAVERI,KCC Bank Ltd.,312,HANDIGANURU PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
313,11,Haveri,110,HAVERI,KCC Bank Ltd.,313,KONANATAMBIGI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
314,11,Haveri,110,HAVERI,KCC Bank Ltd.,314,KANAVALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
315,11,Haveri,110,HAVERI,KCC Bank Ltd.,315,KATENAHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
316,11,Haveri,110,HAVERI,KCC Bank Ltd.,316,DEVIHOSURU SHREE BASAVESHVARA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
317,11,Haveri,110,HAVERI,KCC Bank Ltd.,317,KOLURU PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
318,11,Haveri,110,HAVERI,KCC Bank Ltd.,318,KURAGUNDA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
319,11,Haveri,110,HAVERI,KCC Bank Ltd.,319,BASAPURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
320,11,Haveri,110,HAVERI,KCC Bank Ltd.,320,SHIRAMAPURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
321,11,Haveri,110,HAVERI,KCC Bank Ltd.,321,DEVIHOSURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
322,11,Haveri,108,BYADAGI,KCC Bank Ltd.,322,KAGINELE PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
323,11,Haveri,108,BYADAGI,KCC Bank Ltd.,323,KUMMURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
324,11,Haveri,108,BYADAGI,KCC Bank Ltd.,324,CHIKKABASURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
325,11,Haveri,108,BYADAGI,KCC Bank Ltd.,325,BYADAGI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
326,11,Haveri,108,BYADAGI,KCC Bank Ltd.,326,HOSASHIDENURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
327,11,Haveri,108,BYADAGI,KCC Bank Ltd.,327,CHINNIKATTI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
328,11,Haveri,108,BYADAGI,KCC Bank Ltd.,328,KHURDHAKODIHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
329,11,Haveri,108,BYADAGI,KCC Bank Ltd.,329,BANNIHATTI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
330,11,Haveri,108,BYADAGI,KCC Bank Ltd.,330,BISALAHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
331,11,Haveri,108,BYADAGI,KCC Bank Ltd.,331,ALALAGERI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
332,11,Haveri,108,BYADAGI,KCC Bank Ltd.,332,KADARAMANDALAGI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
333,11,Haveri,108,BYADAGI,KCC Bank Ltd.,333,MOTEBENNURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
334,11,Haveri,108,BYADAGI,KCC Bank Ltd.,334,MUTTURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
335,11,Haveri,108,BYADAGI,KCC Bank Ltd.,335,MASANAGI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
336,11,Haveri,108,BYADAGI,KCC Bank Ltd.,336,GUNDENAHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
337,11,Haveri,108,BYADAGI,KCC Bank Ltd.,337,KALLEDEVARU PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
338,11,Haveri,108,BYADAGI,KCC Bank Ltd.,338,HIREHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
339,11,Haveri,108,BYADAGI,KCC Bank Ltd.,339,HEDIGONDA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
340,11,Haveri,108,BYADAGI,KCC Bank Ltd.,340,HIREANAJI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
341,11,Haveri,108,BYADAGI,KCC Bank Ltd.,341,GALAPUJI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
342,11,Haveri,111,HIREKERUR,KCC Bank Ltd.,342,KACHAVI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
343,11,Haveri,111,HIREKERUR,KCC Bank Ltd.,343,MADLURU PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
344,11,Haveri,111,HIREKERUR,KCC Bank Ltd.,344,SATENAHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
345,11,Haveri,111,HIREKERUR,KCC Bank Ltd.,345,HIREKONATI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
346,11,Haveri,111,HIREKERUR,KCC Bank Ltd.,346,CHIKKERURU PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
347,11,Haveri,111,HIREKERUR,KCC Bank Ltd.,347,HANSABHAVI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
348,11,Haveri,111,HIREKERUR,KCC Bank Ltd.,348,CHINNAMULAGUNDA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
349,11,Haveri,111,HIREKERUR,KCC Bank Ltd.,349,BOGAVI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
350,11,Haveri,111,HIREKERUR,KCC Bank Ltd.,350,SUTTAKOTI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
351,11,Haveri,111,HIREKERUR,KCC Bank Ltd.,351,ABALURU PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
